sensor_id,date,wind_speed,precipitation,wind_gusts
161701.0,2025-01-17,11.4,0.3,29.2
161701.0,2025-01-18,20.2,0.0,44.3
161701.0,2025-01-19,21.7,0.0,51.1
161701.0,2025-01-20,17.8,1.3,40.0
161701.0,2025-01-21,20.0,2.1,45.0
161701.0,2025-01-22,11.5,0.0,30.6
161701.0,2025-01-23,17.0,0.0,41.0
161701.0,2025-01-24,14.5,0.0,28.4
161701.0,2025-01-25,20.7,0.0,49.7
161701.0,2025-01-26,13.9,1.2,31.3
161701.0,2025-01-27,14.2,0.8,33.5
161701.0,2025-01-28,10.5,1.2,24.8
161701.0,2025-01-29,19.7,3.5,47.9
161701.0,2025-01-30,20.8,8.3,42.8
161701.0,2025-01-31,13.0,0.0,28.4
161701.0,2025-02-01,9.4,0.0,20.5
161701.0,2025-02-02,10.9,0.0,24.8
161701.0,2025-02-03,12.6,0.0,28.8
161701.0,2025-02-04,14.9,0.0,34.6
161701.0,2025-02-05,17.6,0.5,41.4
161701.0,2025-02-06,13.7,0.0,31.0
161701.0,2025-02-07,15.5,0.4,35.6
161701.0,2025-02-08,16.3,0.1,38.5
161701.0,2025-02-09,15.9,0.5,37.4
161701.0,2025-02-10,14.3,0.9,31.7
161701.0,2025-02-11,14.9,38.2,32.8
161701.0,2025-02-12,19.0,1.7,44.3
161701.0,2025-02-13,17.9,0.0,38.9
161701.0,2025-02-14,8.9,0.1,19.8
161701.0,2025-02-15,16.5,0.2,40.3
161701.0,2025-02-16,18.8,0.0,41.0
161701.0,2025-02-17,17.8,0.0,41.4
161701.0,2025-02-18,22.0,0.8,51.5
161701.0,2025-02-19,21.8,0.0,48.2
161701.0,2025-02-20,15.2,0.0,44.3
161701.0,2025-02-21,12.4,0.4,29.2
161701.0,2025-02-22,10.3,1.4,24.8
161701.0,2025-02-23,7.6,0.0,15.1
161701.0,2025-02-24,11.6,0.0,29.5
161701.0,2025-02-25,13.7,0.0,28.4
161701.0,2025-02-26,14.0,0.0,28.8
161701.0,2025-02-27,20.1,0.0,47.9
161701.0,2025-02-28,6.8,0.0,20.2
161701.0,2025-03-01,11.3,0.0,25.9
161701.0,2025-03-02,21.1,0.0,51.8
161701.0,2025-03-03,20.7,1.4,47.5
161701.0,2025-03-04,33.2,4.4,76.0
161701.0,2025-03-05,14.0,0.0,31.7
161701.0,2025-03-06,21.8,0.0,51.1
161701.0,2025-03-07,17.1,0.0,37.8
161701.0,2025-03-08,26.9,0.1,59.4
161701.0,2025-03-09,19.9,0.0,45.7
161701.0,2025-03-10,10.0,0.0,30.6
161701.0,2025-03-11,16.9,0.0,36.4
161701.0,2025-03-12,12.8,0.0,33.5
161701.0,2025-03-13,17.8,0.0,40.0
161701.0,2025-03-14,19.1,0.0,46.1
161701.0,2025-03-15,36.0,0.0,83.2
161701.0,2025-03-16,15.7,0.0,40.7
161701.0,2025-03-17,19.5,0.0,46.1
161701.0,2025-03-18,21.9,0.0,49.7
161701.0,2025-03-19,21.5,0.0,47.9
161701.0,2025-03-20,22.8,0.0,57.6
161701.0,2025-03-21,18.3,0.0,46.8
161701.0,2025-03-22,20.4,0.0,47.9
161701.0,2025-03-23,15.5,9.0,52.6
161701.0,2025-03-24,17.2,0.4,35.6
161701.0,2025-03-25,12.1,0.0,31.0
161701.0,2025-03-26,20.3,18.1,51.1
161701.0,2025-03-27,19.2,38.6,40.3
161701.0,2025-03-28,9.1,6.8,25.2
161701.0,2025-03-29,13.1,0.7,32.8
161701.0,2025-03-30,9.1,0.9,21.6
161701.0,2025-03-31,15.9,1.0,37.1
161701.0,2025-04-01,20.5,0.9,46.8
161701.0,2025-04-02,16.1,1.6,33.8
161701.0,2025-04-03,18.6,0.5,41.8
161701.0,2025-04-04,18.8,2.9,44.6
161701.0,2025-04-05,29.0,10.9,57.2
161701.0,2025-04-06,17.6,0.0,44.3
161701.0,2025-04-07,10.8,0.0,30.2
161701.0,2025-04-08,13.0,0.0,27.4
161701.0,2025-04-09,16.0,0.0,38.5
161701.0,2025-04-10,15.6,0.0,38.5
161701.0,2025-04-11,10.4,0.0,29.2
161701.0,2025-04-12,17.3,0.0,42.1
161701.0,2025-04-13,19.8,0.0,46.1
161701.0,2025-04-14,17.2,0.0,40.0
161701.0,2025-04-15,15.7,0.0,40.7
161701.0,2025-04-16,20.1,0.2,46.8
161701.0,2025-04-17,21.5,0.0,49.3
161701.0,2025-04-18,25.6,0.1,61.6
161701.0,2025-04-19,22.8,9.2,50.8
161701.0,2025-04-20,22.4,16.8,49.7
161701.0,2025-04-21,12.5,0.0,28.8
161701.0,2025-04-22,18.5,2.6,42.1
161701.0,2025-04-23,15.9,0.5,42.8
161701.0,2025-04-24,19.0,8.6,47.9
161701.0,2025-04-25,15.8,5.6,38.2
161701.0,2025-04-26,18.7,2.7,45.0
161701.0,2025-04-27,18.1,0.3,41.0
161701.0,2025-04-28,20.9,0.3,49.0
161701.0,2025-04-29,23.8,0.4,54.7
161701.0,2025-04-30,22.7,7.1,54.7
161701.0,2025-05-01,22.5,5.1,56.5
161701.0,2025-05-02,27.0,31.0,58.7
161701.0,2025-05-03,17.4,0.1,37.8
161701.0,2025-05-04,13.3,0.0,34.2
161701.0,2025-05-05,19.4,7.9,46.4
161701.0,2025-05-06,17.3,40.7,45.4
161701.0,2025-05-07,15.2,0.0,34.2
161701.0,2025-05-08,18.8,3.1,43.2
161701.0,2025-05-09,15.7,0.3,37.4
161701.0,2025-05-10,14.0,0.9,44.3
161701.0,2025-05-11,12.3,0.0,31.7
161701.0,2025-05-12,10.5,0.0,22.3
161701.0,2025-05-13,19.5,0.0,43.6
161701.0,2025-05-14,16.1,0.0,37.1
161701.0,2025-05-15,19.2,0.0,42.1
161701.0,2025-05-16,15.5,0.7,39.2
161701.0,2025-05-17,19.8,0.5,47.5
161701.0,2025-05-18,21.3,0.6,51.8
161701.0,2025-05-19,17.4,5.6,44.6
161701.0,2025-05-20,14.9,0.1,36.4
161701.0,2025-05-21,16.1,0.0,37.1
161701.0,2025-05-22,17.9,0.5,50.0
161701.0,2025-05-23,17.5,0.0,43.2
161701.0,2025-05-24,20.5,0.4,46.8
161701.0,2025-05-25,19.5,1.1,48.6
161701.0,2025-05-26,19.4,36.6,52.6
161701.0,2025-05-27,19.6,18.0,40.7
161701.0,2025-05-28,15.7,15.8,47.9
161701.0,2025-05-29,13.4,0.3,32.4
161701.0,2025-05-30,12.2,22.7,34.2
161701.0,2025-05-31,8.4,1.3,24.5
161701.0,2025-06-01,21.5,0.1,46.8
161701.0,2025-06-02,18.9,0.1,45.7
161701.0,2025-06-03,15.3,3.7,41.0
161701.0,2025-06-04,19.6,1.1,47.5
161701.0,2025-06-05,18.8,0.4,43.2
161701.0,2025-06-06,21.1,0.2,47.5
161701.0,2025-06-07,17.6,0.4,42.8
161701.0,2025-06-08,17.8,0.2,39.6
161701.0,2025-06-09,16.3,0.0,38.2
161701.0,2025-06-10,15.4,2.9,41.0
161701.0,2025-06-11,13.3,28.2,30.2
161701.0,2025-06-12,12.1,41.6,33.5
161701.0,2025-06-13,14.4,27.1,35.3
161701.0,2025-06-14,13.0,3.9,39.2
161701.0,2025-06-15,15.4,3.0,34.9
161701.0,2025-06-16,10.6,0.1,30.2
161701.0,2025-06-17,17.8,0.0,41.0
161701.0,2025-06-18,21.1,0.0,49.3
161701.0,2025-06-19,16.6,0.3,37.1
161701.0,2025-06-20,19.0,0.6,43.9
161701.0,2025-06-21,20.2,1.3,56.9
161701.0,2025-06-22,19.0,0.4,46.8
161701.0,2025-06-23,20.9,0.8,47.9
161701.0,2025-06-24,15.9,0.4,41.4
161701.0,2025-06-25,17.1,2.1,43.6
161701.0,2025-06-26,15.9,0.6,42.1
161701.0,2025-06-27,15.2,0.3,34.9
161701.0,2025-06-28,18.3,0.6,42.1
161701.0,2025-06-29,15.3,1.8,50.0
161701.0,2025-06-30,17.9,7.4,43.6
161701.0,2025-07-01,15.2,0.7,37.1
161701.0,2025-07-02,17.3,4.8,43.2
161701.0,2025-07-03,12.8,51.8,40.3
161701.0,2025-07-04,16.0,26.7,35.3
161701.0,2025-07-05,16.5,35.2,34.6
161701.0,2025-07-06,12.4,17.2,34.9
161701.0,2025-07-07,15.2,7.3,36.7
161701.0,2025-07-08,16.0,0.9,30.6
161701.0,2025-07-09,10.1,7.2,32.0
161701.0,2025-07-10,15.7,0.0,40.3
161701.0,2025-07-11,21.8,1.5,51.1
161701.0,2025-07-12,17.2,1.4,46.1
161701.0,2025-07-13,10.8,27.6,36.7
161701.0,2025-07-14,16.7,2.2,38.9
161701.0,2025-07-15,13.1,6.5,36.0
161701.0,2025-07-16,16.6,0.2,36.0
161701.0,2025-07-17,14.8,0.1,34.2
161701.0,2025-07-18,15.8,0.1,36.0
161701.0,2025-07-19,17.9,0.1,47.2
161701.0,2025-07-20,16.7,0.0,39.2
161701.0,2025-07-21,16.8,0.1,36.0
161701.0,2025-07-22,18.7,0.1,41.4
161701.0,2025-07-23,18.2,0.0,41.0
161701.0,2025-07-24,15.5,0.0,36.4
161701.0,2025-07-25,13.8,0.0,33.5
161701.0,2025-07-26,16.9,2.2,41.8
161701.0,2025-07-27,15.1,1.7,45.0
161701.0,2025-07-28,14.6,0.5,36.7
161701.0,2025-07-29,13.5,0.0,32.0
161701.0,2025-07-30,7.6,0.0,18.4
161701.0,2025-07-31,13.9,0.0,31.3
161701.0,2025-08-01,13.0,0.0,29.9
161701.0,2025-08-02,13.0,0.3,45.7
161701.0,2025-08-03,15.8,0.0,36.0
161701.0,2025-08-04,12.2,0.0,34.2
161701.0,2025-08-05,14.6,0.0,36.0
161701.0,2025-08-06,17.1,0.0,37.8
161701.0,2025-08-07,15.9,0.0,39.2
161701.0,2025-08-08,16.3,0.0,38.9
161701.0,2025-08-09,17.1,0.0,39.6
161701.0,2025-08-10,15.7,0.5,36.4
161701.0,2025-08-11,14.2,0.2,33.5
161701.0,2025-08-12,14.0,0.5,31.3
161701.0,2025-08-13,11.4,0.4,33.8
161701.0,2025-08-14,20.4,0.0,47.9
161701.0,2025-08-15,20.0,1.3,53.6
161701.0,2025-08-16,14.1,5.6,38.2
161701.0,2025-08-17,11.5,0.0,26.3
161701.0,2025-08-18,10.2,0.0,23.8
161701.0,2025-08-19,6.1,4.0,25.2
161701.0,2025-08-20,11.7,0.0,38.2
161701.0,2025-08-21,12.8,9.8,28.1
161701.0,2025-08-22,11.1,2.4,33.1
161701.0,2025-08-23,14.9,0.1,36.7
161701.0,2025-08-24,15.4,0.6,40.3
161701.0,2025-08-25,14.7,0.0,36.0
161701.0,2025-08-26,16.2,1.1,46.1
161701.0,2025-08-27,13.6,3.7,34.2
161701.0,2025-08-28,19.4,0.0,42.8
161701.0,2025-08-29,19.4,0.0,45.0
161701.0,2025-08-30,21.2,1.1,47.5
161701.0,2025-08-31,10.3,2.3,32.0
161701.0,2025-09-01,10.4,6.8,27.0
161701.0,2025-09-02,12.4,0.0,28.4
161701.0,2025-09-03,10.3,0.1,26.6
161701.0,2025-09-04,7.6,0.0,16.6
161701.0,2025-09-05,14.5,0.0,31.3
161701.0,2025-09-06,14.0,0.2,33.8
161701.0,2025-09-07,13.9,12.1,32.4
161701.0,2025-09-08,11.1,0.0,29.9
161701.0,2025-09-09,7.2,0.0,16.2
161701.0,2025-09-10,8.0,0.0,16.2
161701.0,2025-09-11,15.1,0.0,34.9
161701.0,2025-09-12,19.1,0.4,41.8
161701.0,2025-09-13,18.8,0.0,42.5
161701.0,2025-09-14,17.5,0.0,41.0
161701.0,2025-09-15,13.3,0.9,37.1
161701.0,2025-09-16,11.7,0.0,29.5
161701.0,2025-09-17,15.5,0.1,34.6
161701.0,2025-09-18,13.9,0.0,32.0
161701.0,2025-09-19,14.1,0.0,31.7
161701.0,2025-09-20,14.5,0.0,42.1
161701.0,2025-09-21,17.2,0.4,43.2
161701.0,2025-09-22,16.4,0.0,39.2
161701.0,2025-09-23,17.1,0.0,42.1
161701.0,2025-09-24,15.4,6.1,41.0
161701.0,2025-09-25,11.9,0.0,31.7
161701.0,2025-09-26,11.0,0.0,27.4
161701.0,2025-09-27,11.4,0.0,24.1
161701.0,2025-09-28,11.1,0.0,25.2
161701.0,2025-09-29,9.9,0.0,24.5
161701.0,2025-09-30,17.6,0.1,37.4
161701.0,2025-10-01,12.3,0.0,27.4
161701.0,2025-10-02,13.9,0.0,34.2
161701.0,2025-10-03,14.7,0.0,42.8
161701.0,2025-10-04,14.0,0.0,37.8
161701.0,2025-10-05,11.6,0.4,29.2
161701.0,2025-10-06,9.7,0.2,27.7
161701.0,2025-10-07,9.5,0.9,33.8
161701.0,2025-10-08,11.1,13.5,27.0
161701.0,2025-10-09,14.2,0.0,34.6
161701.0,2025-10-10,10.9,0.0,25.9
161701.0,2025-10-11,11.8,0.0,29.5
161701.0,2025-10-12,15.9,0.0,35.6
161701.0,2025-10-13,12.8,0.0,32.0
161701.0,2025-10-14,10.5,0.0,26.6
161701.0,2025-10-15,12.8,0.0,26.3
161701.0,2025-10-16,15.6,0.0,34.9
161701.0,2025-10-17,15.8,0.0,35.6
161701.0,2025-10-18,12.1,0.0,34.9
161701.0,2025-10-19,18.7,0.0,41.8
161701.0,2025-10-20,14.8,0.0,37.4
161701.0,2025-10-21,15.6,0.2,34.6
161701.0,2025-10-22,15.7,0.0,34.6
161701.0,2025-10-23,17.5,0.3,40.0
161701.0,2025-10-24,18.6,0.8,43.9
161701.0,2025-10-25,17.2,37.4,38.2
161701.0,2025-10-26,8.2,0.0,16.6
161701.0,2025-10-27,13.4,0.4,34.2
161701.0,2025-10-28,22.5,0.0,51.5
161701.0,2025-10-29,21.5,0.0,46.8
161701.0,2025-10-30,8.7,0.0,17.3
161701.0,2025-10-31,10.2,0.0,19.1
161701.0,2025-11-01,20.0,3.5,46.8
161701.0,2025-11-02,10.3,0.0,22.0
161701.0,2025-11-03,10.2,0.0,22.0
161701.0,2025-11-04,12.9,0.0,27.0
161701.0,2025-11-05,10.6,0.0,25.9
161701.0,2025-11-06,13.1,0.0,26.6
161701.0,2025-11-07,13.4,0.0,27.4
161701.0,2025-11-08,13.0,0.0,27.7
161701.0,2025-11-09,24.2,0.0,56.2
161701.0,2025-11-10,17.0,0.0,36.7
161701.0,2025-11-11,14.2,0.0,35.3
161701.0,2025-11-12,15.4,0.0,32.8
161701.0,2025-11-13,16.5,0.0,36.0
161701.0,2025-11-14,14.5,0.0,32.0
161701.0,2025-11-15,12.6,0.0,30.2
161701.0,2025-11-16,12.3,0.0,26.6
161701.0,2025-11-17,16.0,0.0,37.1
161701.0,2025-11-18,14.2,0.6,34.2
161701.0,2025-11-19,14.3,3.0,33.5
161701.0,2025-11-20,20.0,10.9,46.4
161701.0,2025-11-21,12.8,14.5,44.3
161701.0,2025-11-22,13.2,0.7,28.4
161701.0,2025-11-23,12.8,3.5,27.7
161701.0,2025-11-24,18.6,2.3,41.4
161701.0,2025-11-25,12.0,0.0,26.6
161701.0,2025-11-26,20.1,0.0,42.8
161701.0,2025-11-27,9.4,0.0,23.8
161701.0,2025-11-28,17.1,2.3,37.8
161701.0,2025-11-29,17.6,4.1,39.6
161701.0,2025-11-30,23.1,0.5,50.8
161701.0,2025-12-01,12.9,0.0,28.1
161701.0,2025-12-02,12.3,0.0,26.6
161701.0,2025-12-03,7.3,0.0,16.9
161701.0,2025-12-04,17.7,1.4,41.4
161701.0,2025-12-05,7.3,0.0,19.4
161701.0,2025-12-06,11.0,0.0,22.3
161701.0,2025-12-07,22.1,0.0,51.1
161701.0,2025-12-08,17.0,0.0,35.6
161701.0,2025-12-09,11.4,0.0,29.9
161701.0,2025-12-10,16.8,0.0,41.0
161701.0,2025-12-11,11.8,0.0,24.8
161701.0,2025-12-12,8.6,0.3,22.3
161701.0,2025-12-13,6.0,0.3,18.0
161701.0,2025-12-14,23.4,0.0,52.9
161701.0,2025-12-15,8.9,0.0,24.1
161701.0,2025-12-16,9.3,7.1,15.1
161701.0,2025-12-17,10.9,12.8,23.0
161701.0,2025-12-18,17.8,0.0,40.7
161701.0,2025-12-19,11.7,0.0,27.0
161701.0,2025-12-20,14.4,0.0,35.3
161701.0,2025-12-21,12.6,0.0,24.8
161701.0,2025-12-22,13.1,0.3,32.0
161701.0,2025-12-23,13.9,0.1,33.8
161701.0,2025-12-24,10.6,0.7,24.1
161701.0,2025-12-25,11.5,0.0,27.4
161701.0,2025-12-26,11.2,0.0,29.9
161701.0,2025-12-27,15.2,0.7,34.6
161701.0,2025-12-28,15.8,0.0,30.6
161701.0,2025-12-29,26.5,0.3,63.7
161701.0,2025-12-30,10.9,0.0,29.5
161727.0,2025-01-01,18.7,0.0,42.1
161727.0,2025-01-02,9.6,0.0,20.2
161727.0,2025-01-03,15.2,0.0,35.6
161727.0,2025-01-04,22.0,1.0,45.7
161727.0,2025-01-05,23.8,0.0,52.9
161727.0,2025-01-06,19.5,0.0,39.6
161727.0,2025-01-07,15.8,0.0,35.6
161727.0,2025-01-08,18.7,0.1,38.9
161727.0,2025-01-09,20.1,25.1,40.7
161727.0,2025-01-10,24.2,0.7,52.9
161727.0,2025-01-11,12.5,0.0,27.4
161727.0,2025-01-12,13.2,0.0,27.0
161727.0,2025-01-13,18.1,0.0,35.6
161727.0,2025-01-14,10.7,0.5,24.8
161727.0,2025-01-15,12.4,0.3,24.8
161727.0,2025-01-16,9.7,0.0,18.0
161727.0,2025-01-17,13.0,0.3,30.2
161727.0,2025-01-18,21.6,0.0,43.6
161727.0,2025-01-19,24.3,0.0,50.0
161727.0,2025-01-20,20.2,1.3,42.5
161727.0,2025-01-21,22.5,2.6,45.4
161727.0,2025-01-22,12.8,0.0,31.7
161727.0,2025-01-23,19.2,0.0,43.2
161727.0,2025-01-24,16.5,0.0,31.0
161727.0,2025-01-25,16.8,0.0,45.0
161727.0,2025-01-26,16.4,0.3,34.6
161727.0,2025-01-27,17.3,1.3,36.7
161727.0,2025-01-28,12.0,1.4,26.6
161727.0,2025-01-29,22.7,3.9,50.8
161727.0,2025-01-30,22.4,18.5,42.8
161727.0,2025-01-31,13.6,0.0,29.5
161727.0,2025-02-01,10.8,0.0,21.6
161727.0,2025-02-02,13.0,0.0,26.6
161727.0,2025-02-03,13.7,0.0,31.0
161727.0,2025-02-04,16.8,0.1,33.8
161727.0,2025-02-05,18.8,0.8,41.4
161727.0,2025-02-06,15.2,0.0,31.0
161727.0,2025-02-07,17.3,0.6,36.4
161727.0,2025-02-08,18.2,0.0,40.3
161727.0,2025-02-09,18.2,0.9,38.9
161727.0,2025-02-10,16.3,0.7,34.2
161727.0,2025-02-11,17.6,47.0,35.3
161727.0,2025-02-12,20.6,2.6,43.9
161727.0,2025-02-13,20.1,0.0,41.0
161727.0,2025-02-14,10.4,0.1,22.7
161727.0,2025-02-15,17.6,0.3,41.0
161727.0,2025-02-16,19.6,0.0,43.2
161727.0,2025-02-17,19.0,0.0,41.0
161727.0,2025-02-18,24.4,0.5,51.5
161727.0,2025-02-19,24.1,0.0,51.1
161727.0,2025-02-20,17.0,0.0,45.4
161727.0,2025-02-21,15.0,0.4,32.0
161727.0,2025-02-22,12.6,1.7,26.3
161727.0,2025-02-23,7.6,0.0,14.8
161727.0,2025-02-24,12.7,0.0,30.6
161727.0,2025-02-25,16.6,0.0,31.7
161727.0,2025-02-26,16.8,0.0,32.8
161727.0,2025-02-27,23.1,0.0,51.1
161727.0,2025-02-28,9.7,0.0,22.3
161727.0,2025-03-01,14.2,0.0,28.4
161727.0,2025-03-02,23.6,0.0,53.6
161727.0,2025-03-03,23.5,2.0,49.7
161727.0,2025-03-04,35.0,3.7,74.2
161727.0,2025-03-05,14.3,0.0,31.3
161727.0,2025-03-06,23.9,0.0,52.6
161727.0,2025-03-07,18.5,0.0,37.8
161727.0,2025-03-08,28.6,0.0,58.3
161727.0,2025-03-09,21.6,0.0,46.8
161727.0,2025-03-10,11.1,0.0,30.2
161727.0,2025-03-11,18.4,0.0,38.5
161727.0,2025-03-12,15.3,0.0,35.3
161727.0,2025-03-13,21.1,0.0,41.4
161727.0,2025-03-14,19.2,0.0,45.7
161727.0,2025-03-15,35.9,0.0,79.6
161727.0,2025-03-16,15.8,0.0,43.6
161727.0,2025-03-17,21.2,0.0,46.1
161727.0,2025-03-18,23.4,0.0,50.8
161727.0,2025-03-19,23.3,0.0,47.5
161727.0,2025-03-20,25.3,0.0,59.0
161727.0,2025-03-21,19.8,0.0,47.2
161727.0,2025-03-22,22.9,0.0,46.8
161727.0,2025-03-23,16.8,17.0,56.9
161727.0,2025-03-24,15.7,0.2,31.3
161727.0,2025-03-25,13.7,0.0,28.8
161727.0,2025-03-26,22.8,20.0,53.3
161727.0,2025-03-27,20.1,39.9,39.6
161727.0,2025-03-28,11.3,12.8,25.6
161727.0,2025-03-29,14.1,0.7,32.8
161727.0,2025-03-30,10.3,0.9,22.3
161727.0,2025-03-31,17.0,0.5,38.5
161727.0,2025-04-01,22.7,0.7,50.8
161727.0,2025-04-02,17.0,0.8,34.2
161727.0,2025-04-03,21.2,0.5,43.2
161727.0,2025-04-04,20.2,10.4,45.0
161727.0,2025-04-05,25.6,11.5,58.0
161727.0,2025-04-06,19.0,0.0,43.2
161727.0,2025-04-07,11.2,0.0,28.1
161727.0,2025-04-08,13.9,0.0,26.3
161727.0,2025-04-09,18.8,0.0,38.5
161727.0,2025-04-10,17.6,0.0,38.2
161727.0,2025-04-11,11.2,0.0,29.9
161727.0,2025-04-12,18.3,0.0,43.2
161727.0,2025-04-13,21.4,0.0,49.0
161727.0,2025-04-14,18.7,0.0,38.2
161727.0,2025-04-15,18.2,0.1,41.8
161727.0,2025-04-16,22.2,0.3,47.5
161727.0,2025-04-17,23.6,0.0,50.4
161727.0,2025-04-18,27.0,0.2,62.3
161727.0,2025-04-19,24.5,7.7,55.4
161727.0,2025-04-20,25.6,7.0,51.5
161727.0,2025-04-21,14.4,0.0,32.4
161727.0,2025-04-22,19.0,2.3,43.9
161727.0,2025-04-23,18.5,1.5,43.6
161727.0,2025-04-24,24.1,20.4,48.6
161727.0,2025-04-25,21.1,6.0,47.2
161727.0,2025-04-26,21.1,3.0,46.4
161727.0,2025-04-27,19.7,0.4,42.5
161727.0,2025-04-28,23.9,0.6,51.1
161727.0,2025-04-29,23.7,0.4,56.2
161727.0,2025-04-30,25.2,4.6,56.5
161727.0,2025-05-01,24.0,7.1,55.4
161727.0,2025-05-02,27.3,29.0,55.4
161727.0,2025-05-03,19.9,0.1,40.0
161727.0,2025-05-04,14.9,0.0,35.3
161727.0,2025-05-05,20.8,10.6,43.9
161727.0,2025-05-06,18.3,47.8,43.6
161727.0,2025-05-07,16.7,0.0,35.6
161727.0,2025-05-08,22.9,2.5,48.6
161727.0,2025-05-09,16.3,0.5,37.1
161727.0,2025-05-10,20.5,0.6,47.9
161727.0,2025-05-11,13.9,0.0,32.8
161727.0,2025-05-12,12.0,0.0,23.0
161727.0,2025-05-13,21.5,0.0,45.0
161727.0,2025-05-14,16.9,0.0,37.1
161727.0,2025-05-15,20.5,0.0,44.3
161727.0,2025-05-16,16.8,0.4,39.6
161727.0,2025-05-17,20.9,1.4,46.8
161727.0,2025-05-18,22.4,0.7,51.8
161727.0,2025-05-19,20.3,3.7,47.2
161727.0,2025-05-20,16.4,0.1,33.8
161727.0,2025-05-21,17.5,0.0,36.7
161727.0,2025-05-22,19.0,1.8,47.5
161727.0,2025-05-23,19.4,0.0,44.6
161727.0,2025-05-24,21.6,0.1,45.7
161727.0,2025-05-25,23.9,1.6,52.2
161727.0,2025-05-26,20.7,31.2,54.7
161727.0,2025-05-27,21.7,16.4,43.2
161727.0,2025-05-28,22.5,17.9,47.5
161727.0,2025-05-29,13.6,0.7,33.8
161727.0,2025-05-30,16.9,23.4,33.8
161727.0,2025-05-31,7.5,0.6,20.5
161727.0,2025-06-01,22.0,0.1,48.2
161727.0,2025-06-02,20.1,0.0,47.5
161727.0,2025-06-03,15.6,4.4,41.8
161727.0,2025-06-04,20.7,0.8,47.5
161727.0,2025-06-05,19.5,0.2,43.9
161727.0,2025-06-06,22.1,0.2,45.0
161727.0,2025-06-07,18.0,0.3,42.1
161727.0,2025-06-08,19.0,0.4,38.9
161727.0,2025-06-09,18.3,0.3,40.3
161727.0,2025-06-10,18.9,3.9,45.4
161727.0,2025-06-11,16.6,32.1,35.3
161727.0,2025-06-12,15.5,34.2,33.5
161727.0,2025-06-13,15.0,13.6,36.0
161727.0,2025-06-14,15.2,2.0,42.8
161727.0,2025-06-15,16.4,4.0,38.2
161727.0,2025-06-16,12.8,0.1,31.7
161727.0,2025-06-17,19.7,0.0,43.2
161727.0,2025-06-18,23.1,0.0,51.1
161727.0,2025-06-19,17.1,0.5,36.4
161727.0,2025-06-20,20.8,0.6,44.6
161727.0,2025-06-21,24.4,0.7,56.9
161727.0,2025-06-22,21.4,1.3,46.1
161727.0,2025-06-23,22.8,0.6,48.2
161727.0,2025-06-24,21.3,0.2,47.9
161727.0,2025-06-25,18.8,1.2,45.0
161727.0,2025-06-26,17.4,0.7,43.9
161727.0,2025-06-27,15.8,0.0,32.8
161727.0,2025-06-28,19.7,0.1,43.2
161727.0,2025-06-29,20.6,4.2,52.2
161727.0,2025-06-30,20.8,6.0,44.6
161727.0,2025-07-01,15.8,0.5,36.7
161727.0,2025-07-02,19.7,9.5,45.4
161727.0,2025-07-03,15.7,33.8,41.4
161727.0,2025-07-04,18.1,21.7,37.4
161727.0,2025-07-05,17.1,54.9,35.3
161727.0,2025-07-06,13.7,19.7,35.6
161727.0,2025-07-07,16.6,5.2,37.8
161727.0,2025-07-08,21.3,1.0,37.8
161727.0,2025-07-09,9.9,1.8,29.9
161727.0,2025-07-10,17.1,0.0,41.4
161727.0,2025-07-11,22.6,3.0,50.4
161727.0,2025-07-12,16.0,1.2,44.6
161727.0,2025-07-13,13.0,17.0,38.2
161727.0,2025-07-14,16.6,1.1,42.1
161727.0,2025-07-15,13.4,6.0,33.5
161727.0,2025-07-16,18.6,0.2,37.4
161727.0,2025-07-17,17.1,0.1,35.6
161727.0,2025-07-18,18.6,0.0,38.9
161727.0,2025-07-19,19.7,0.3,49.0
161727.0,2025-07-20,18.6,0.0,40.0
161727.0,2025-07-21,18.6,0.0,37.4
161727.0,2025-07-22,20.2,0.2,41.4
161727.0,2025-07-23,19.8,0.0,43.2
161727.0,2025-07-24,16.6,0.0,35.6
161727.0,2025-07-25,13.9,0.0,31.7
161727.0,2025-07-26,20.1,1.5,46.8
161727.0,2025-07-27,19.0,1.4,46.8
161727.0,2025-07-28,16.8,0.4,33.8
161727.0,2025-07-29,14.3,0.0,33.8
161727.0,2025-07-30,10.2,0.0,22.0
161727.0,2025-07-31,14.9,0.0,34.9
161727.0,2025-08-01,13.7,0.0,29.5
161727.0,2025-08-02,15.8,0.4,39.2
161727.0,2025-08-03,15.6,0.0,34.9
161727.0,2025-08-04,14.7,0.0,37.1
161727.0,2025-08-05,15.2,0.0,36.0
161727.0,2025-08-06,18.7,0.1,37.8
161727.0,2025-08-07,16.9,0.0,39.2
161727.0,2025-08-08,15.1,0.0,40.0
161727.0,2025-08-09,18.7,0.0,39.6
161727.0,2025-08-10,17.6,0.9,39.2
161727.0,2025-08-11,11.8,0.2,31.0
161727.0,2025-08-12,15.4,0.5,31.3
161727.0,2025-08-13,14.3,0.2,32.4
161727.0,2025-08-14,21.7,0.0,48.6
161727.0,2025-08-15,20.9,1.8,54.0
161727.0,2025-08-16,16.6,8.5,39.2
161727.0,2025-08-17,16.1,0.0,32.4
161727.0,2025-08-18,12.9,0.0,29.5
161727.0,2025-08-19,9.8,1.6,27.7
161727.0,2025-08-20,14.4,0.0,33.8
161727.0,2025-08-21,12.6,7.2,31.7
161727.0,2025-08-22,13.1,0.3,33.1
